url,sSigla,precoMenor,precoMaior,id,nEN,nPT,sC,sT,sN,dN,pF,p1a,p1b,p1c,dt,iCO,iR,idE,idNC,iCMC,iT,sA,sP
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,442.0,Sealeo (#044/191),Sealeo,W,,044,000000000000044,0.0,0.15,0.65,3.00,2024-10-15 19:09:37,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d054a484-bro0s-tpd8i-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.18,2.50,1127.0,Walrein (#045/191),Walrein,W,,045,000000000000045,0.0,0.18,0.69,2.50,2024-10-15 19:09:37,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d071d46e-go3eq-64afd-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,2.50,4181.0,Shellos (#046/191),Shellos,W,,046,000000000000046,0.0,0.13,0.64,2.50,2024-10-15 19:09:37,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d08eab17-0ma6l-f6rok-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.09,2.50,815.0,Cryogonal (#047/191),Cryogonal,W,,047,000000000000047,0.0,0.09,0.46,2.50,2024-10-15 19:09:37,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d0abe733-wfduh-xrvzk-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,4.95,14.90,7114.0,Black Kyurem ex (#048/191),Kyurem Preto ex,W,,048,000000000000048,0.0,4.95,9.63,14.90,2024-10-15 19:09:38,0.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d0c932c0-nbix6-mfcyd-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.21,3.00,4240.0,Bruxish (#049/191),Bruxish,W,,049,000000000000049,0.0,0.21,0.65,3.00,2024-10-15 19:09:38,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d0e6b121-gaszc-d503q-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.12,3.00,6355.0,Quaxly (#050/191),Quaxly,W,,050,000000000000050,0.0,0.12,0.42,3.00,2024-10-15 19:09:38,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d10487bf-35bzj-u4rwd-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,6389.0,Quaxwell (#051/191),Quaxwell,W,,051,000000000000051,0.0,0.15,0.65,3.00,2024-10-15 19:09:39,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d12183c1-0hrlz-klg0x-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.17,3.90,6356.0,Quaquaval (#052/191),Quaquaval,W,,052,000000000000052,0.0,0.17,0.81,3.90,2024-10-15 19:09:39,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d13e8291-iva1m-x64tn-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,6328.0,Cetoddle (#053/191),Cetoddle,W,,053,000000000000053,0.0,0.15,0.61,3.00,2024-10-15 19:09:39,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d15b8956-4zo2c-toi7k-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,6329.0,Cetitan (#054/191),Cetitan,W,,054,000000000000054,0.0,0.15,0.65,3.00,2024-10-15 19:09:40,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d178c55f-zlyac-hretx-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.17,3.00,6669.0,Iron Bundle (#055/191),Pacote F&eacute;rreo,W,,055,000000000000055,0.0,0.17,0.95,3.00,2024-10-15 19:09:40,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d196659a-ogzmb-8s1ry-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.34,100.00,6670.0,Chien-Pao (#056/191),Chien-Pao,W,,056,000000000000056,0.0,0.34,8.31,100.00,2024-10-15 19:09:40,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d1b3e49d-oq83z-0rohe-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,34.99,99.90,6509.0,Pikachu ex (#057/191),Pikachu ex,L,,057,000000000000057,0.0,34.99,51.78,99.90,2024-10-15 19:09:40,2.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d1d1652a-bxc8f-1jrpq-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,2.90,453.0,Magnemite (#058/191),Magnemite,L,,058,000000000000058,0.0,0.15,0.75,2.90,2024-10-15 19:09:40,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d1f99b66-t2jm6-zhwx6-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,5.00,431.0,Magneton (#059/191),Magneton,L,,059,000000000000059,0.0,0.20,1.33,5.00,2024-10-15 19:09:40,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d216cd4e-j23bu-zq382-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.16,2.50,662.0,Magnezone (#060/191),Magnezone,L,,060,000000000000060,0.0,0.16,0.70,2.50,2024-10-15 19:09:40,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d234f18f-ymz1p-2j30d-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,3.00,5.0,Rotom (#061/191),Rotom,L,,061,000000000000061,0.0,0.13,0.61,3.00,2024-10-15 19:09:41,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d25263ea-l1x6g-nwldb-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.12,3.00,245.0,Blitzle (#062/191),Blitzle,L,,062,000000000000062,0.0,0.12,0.59,3.00,2024-10-15 19:09:42,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d26f3b73-89qtn-q1j32-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,3.00,816.0,Zebstrika (#063/191),Zebstrika,L,,063,000000000000063,0.0,0.13,0.48,3.00,2024-10-15 19:09:42,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d28d8157-sxh9n-iuoka-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,95.0,Stunfisk (#064/191),Stunfisk,L,,064,000000000000064,0.0,0.15,0.93,3.00,2024-10-15 19:09:42,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d2aa5714-lk19j-qouai-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.30,4.99,4368.0,Tapu Koko (#065/191),Tapu Koko,L,,065,000000000000065,0.0,0.30,1.00,4.99,2024-10-15 19:09:42,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d2c7d9b0-ju5yt-ngjtd-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,2.50,6300.0,Wattrel (#066/191),Wattrel,L,,066,000000000000066,0.0,0.15,0.55,2.50,2024-10-15 19:09:42,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d2e6c0b7-va30n-vphb4-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.21,2.50,6301.0,Kilowattrel (#067/191),Kilowattrel,L,,067,000000000000067,0.0,0.21,0.82,2.50,2024-10-15 19:09:42,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d3038bbc-nj6qa-c6qp0-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,4.32,14.90,7190.0,Kilowattrel ex (#068/191),Kilowattrel ex,L,,068,000000000000068,0.0,4.32,7.74,14.90,2024-10-15 19:09:42,0.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d320e80d-epsa5-gzmid-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,3.00,6357.0,Miraidon (#069/191),Miraidon,L,,069,000000000000069,0.0,0.20,0.99,3.00,2024-10-15 19:09:43,1.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d33e421c-itkp6-y56dp-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,225.0,Togepi (#070/191),Togepi,P,,070,000000000000070,0.0,0.15,0.64,3.00,2024-10-15 19:09:43,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d35b997e-6h7w2-6r8xp-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,3.00,194.0,Togetic (#071/191),Togetic,P,,071,000000000000071,0.0,0.20,0.71,3.00,2024-10-15 19:09:44,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d37842f6-sq718-h9v0t-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.30,100.00,154.0,Togekiss (#072/191),Togekiss,P,,072,000000000000072,0.0,0.30,1.48,100.00,2024-10-15 19:09:44,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d395122c-1yzls-sxqfw-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,3.00,843.0,Marill (#073/191),Marill,P,,073,000000000000073,0.0,0.13,0.61,3.00,2024-10-15 19:09:44,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d3b220b4-dpis4-sdz64-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.16,3.00,838.0,Azumarill (#074/191),Azumarill,P,,074,000000000000074,0.0,0.16,1.12,3.00,2024-10-15 19:09:45,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d3cea6e7-49doc-qszt5-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.24,3.00,304.0,Smoochum (#075/191),Smoochum,P,,075,000000000000075,0.0,0.24,0.81,3.00,2024-10-15 19:09:45,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d3ec630a-sba5q-rgwnd-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,49.99,94.91,1541.0,Latias ex (#076/191),Latias ex,P,,076,000000000000076,0.0,49.99,61.99,94.91,2024-10-15 19:09:45,0.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d4087713-e03xi-j0dum-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,2.00,165.0,Latios (#077/191),Latios,P,,077,000000000000077,0.0,0.20,0.78,2.00,2024-10-15 19:09:45,1.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d425ce1f-7m3wx-1n9j0-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,3.00,1124.0,Uxie (#078/191),Uxie,P,,078,000000000000078,0.0,0.20,1.61,3.00,2024-10-15 19:09:45,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d4433848-teu8c-ia2dm-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,1123.0,Mesprit (#079/191),Mesprit,P,,079,000000000000079,0.0,0.15,0.95,3.00,2024-10-15 19:09:45,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d4603a4f-ru2is-cynmt-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,2.99,1121.0,Azelf (#080/191),Azelf,P,,080,000000000000080,0.0,0.20,0.67,2.99,2024-10-15 19:09:45,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d47d20ed-fh0ne-rxjon-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,80.0,Sigilyph (#081/191),Sigilyph,P,,081,000000000000081,0.0,0.15,0.65,3.00,2024-10-15 19:09:46,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d49bdfda-di29f-db5a4-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.10,3.00,727.0,Yamask (#082/191),Yamask,P,,082,000000000000082,0.0,0.10,0.78,3.00,2024-10-15 19:09:47,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d4b97c6d-sefym-r4toy-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.26,100.00,728.0,Cofagrigus (#083/191),Cofagrigus,P,,083,000000000000083,0.0,0.26,1.06,100.00,2024-10-15 19:09:47,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d4d6c34e-fwh8c-e8dbs-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.14,2.50,1957.0,Espurr (#084/191),Espurr,P,,084,000000000000084,0.0,0.14,0.66,2.50,2024-10-15 19:09:47,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d4f3b265-gvkn9-1fupc-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,2.50,1690.0,Meowstic (#085/191),Meowstic,P,,085,000000000000085,0.0,0.20,0.66,2.50,2024-10-15 19:09:48,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d51170e4-qjubc-scbk1-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,24.00,44.90,7191.0,Sylveon ex (#086/191),Sylveon ex,P,,086,000000000000086,0.0,24.00,27.26,44.90,2024-10-15 19:09:48,0.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d5311d84-d6tey-bj791-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.09,3.00,1172.0,Dedenne (#087/191),Dedenne,P,,087,000000000000087,0.0,0.09,0.46,3.00,2024-10-15 19:09:49,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d54dfe66-7xpk5-ks5ma-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,3.00,621.0,Xerneas (#088/191),Xerneas,P,,088,000000000000088,0.0,0.20,0.72,3.00,2024-10-15 19:09:49,1.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d56b16f5-6jf8m-2t6ci-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,4317.0,Oricorio (#089/191),Oricorio,P,,089,000000000000089,0.0,0.15,0.79,3.00,2024-10-15 19:09:49,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d589b766-xzigc-6agup-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.08,2.50,4280.0,Sandygast (#090/191),Sandygast,P,,090,000000000000090,0.0,0.08,0.55,2.50,2024-10-15 19:09:49,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d5a62ce8-vd5rh-qa1tp-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,5.20,14.90,7171.0,Palossand ex (#091/191),Palossand ex,P,,091,000000000000091,0.0,5.20,8.01,14.90,2024-10-15 19:09:51,0.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d5c471b0-c6oud-wfr95-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.32,6.00,4406.0,Tapu Lele (#092/191),Tapu Lele,P,,092,000000000000092,0.0,0.32,1.38,6.00,2024-10-15 19:09:51,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d5e1ee88-vy14h-uzalk-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.21,3.00,5058.0,Indeedee (#093/191),Indeedee,P,,093,000000000000093,0.0,0.21,0.64,3.00,2024-10-15 19:09:51,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d5fea3c6-pm6kb-ad5fe-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,6304.0,Flittle (#094/191),Flittle,P,,094,000000000000094,0.0,0.15,0.55,3.00,2024-10-15 19:09:51,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d61bdc44-4l0ry-10fv5-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.17,3.00,6305.0,Espathra (#095/191),Espathra,P,,095,000000000000095,0.0,0.17,0.72,3.00,2024-10-15 19:09:51,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d639c63b-c2yf1-sb5kd-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.21,2.50,6909.0,Flutter Mane (#096/191),Juba Sopro,P,,096,000000000000096,0.0,0.21,1.00,2.50,2024-10-15 19:09:51,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d657dd65-ubiwz-0wlg5-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,4.90,6632.0,Gimmighoul (#097/191),Gimmighoul,P,,097,000000000000097,0.0,0.15,1.03,4.90,2024-10-15 19:09:51,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d675c034-cegmu-6c2nl-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,3.90,218.0,Mankey (#098/191),Mankey,F,,098,000000000000098,0.0,0.13,0.92,3.90,2024-10-15 19:09:51,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d693eedd-9251h-ae6vp-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,3.00,169.0,Primeape (#099/191),Primeape,F,,099,000000000000099,0.0,0.13,0.48,3.00,2024-10-15 19:09:52,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d6b10b61-dp6ns-bl5i1-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.20,2.50,6337.0,Annihilape (#100/191),Annihilape,F,,100,000000000000100,0.0,0.20,0.70,2.50,2024-10-15 19:09:52,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d6cddadd-1yd79-0wold-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.16,3.00,6386.0,Paldean Tauros (#101/191),Tauros de Paldea,F,,101,000000000000101,0.0,0.16,0.66,3.00,2024-10-15 19:09:53,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d6eb45f3-1ujgy-ajkch-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.09,3.00,332.0,Phanpy (#102/191),Phanpy,F,,102,000000000000102,0.0,0.09,0.50,3.00,2024-10-15 19:09:53,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d7088b00-s8tyx-nprcw-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,139.0,Donphan (#103/191),Donphan,F,,103,000000000000103,0.0,0.15,0.86,3.00,2024-10-15 19:09:53,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d725ea6b-sbczq-k5d8p-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.13,3.00,347.0,Trapinch (#104/191),Trapinch,F,,104,000000000000104,0.0,0.13,1.31,3.00,2024-10-15 19:09:53,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d743c661-djtf1-cl4w3-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,2.50,311.0,Vibrava (#105/191),Vibrava,F,,105,000000000000105,0.0,0.15,0.66,2.50,2024-10-15 19:09:53,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d761b379-7ldpz-mqxcu-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,4.90,14.99,475.0,Flygon ex (#106/191),Flygon ex,F,,106,000000000000106,0.0,4.90,10.33,14.99,2024-10-15 19:09:54,0.0,20.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d7814ce6-r42d1-kdtoz-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.21,100.00,4171.0,Gastrodon (#107/191),Gastrodon,F,,107,000000000000107,0.0,0.21,1.11,100.00,2024-10-15 19:09:54,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d79ee789-top1u-06n3d-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.12,3.00,730.0,Drilbur (#108/191),Drilbur,F,,108,000000000000108,0.0,0.12,0.84,3.00,2024-10-15 19:09:54,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d7bd3e5c-yqc6t-j63cm-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.15,3.00,731.0,Excadrill (#109/191),Excadrill,F,,109,000000000000109,0.0,0.15,0.70,3.00,2024-10-15 19:09:54,0.0,1.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d7dace53-48jhu-9z7fn-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.25,100.00,97.0,Landorus (#110/191),Landorus,F,,110,000000000000110,0.0,0.25,1.15,100.00,2024-10-15 19:09:54,0.0,3.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d7f88aa7-zov9y-g9543-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=639%20ed=SSP,SSP,0.18,4.90,4268.0,Passimian (#111/191),Passimian,F,,111,000000000000111,0.0,0.18,0.64,4.90,2024-10-15 19:09:55,0.0,2.0,639.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/639/67350d816c5a0-7c8bs-wr9lg-82ffda375fa28fa9a70a0bb6b0e2b3d6.jpg
